 25:0 25:1 25:2 25:3 25:4 25:5 25:6 25:7 25:8 25:9 25:10 25:11 25:12 25:13 25:14 25:15 25:16 25:17 25:18 25:19 25:20 25:21 25:22 25:23 25:24 25:25 25:26 25:27 25:28 25:29 25:30 25:31 25:32 25:33 25:34 25:35 25:36 25:37 25:38 25:39 25:40 25:41 25:42 25:43 25:44 25:45 25:46 25:47 25:48 25:49 25:50 25:51 25:52 25:53 25:54 25:55 25:56 25:57 25:58 25:59 25:60 25:61 25:62 25:63 25:64 25:65 25:66 25:67 25:68 25:69 25:70 25:71 25:72 25:73 25:74 25:75 25:76 25:77
25:10 0.17337411430220845 0.5232215806758879 0.8160093120036858 0.7200536151375757 0.6322241107461248 0.5167882709737661 0.6852598880418276 0.6336596582905707 0.7169441269067724 0.5666464211652101 1.0 0.4772398910357854 0.5248299081014184 0.5232215806758879 0.5199769495264287 0.5990364137507029 0.5286389709622374 0.6271996943405642 0.7066205807057712 0.6846190352337034 0.6352552850676354 0.7394527866080151 0.5564010027931876 0.5151799435482356 0.4124291680437034 0.3485728461900386 0.5216132532503575 0.5213169711285054 0.2252730587259908 0.524960819046401 0.431546917420652 0.549253138499038 0.5690997030814923 0.3670001336489774 0.5286046669642965 0.5103549612716443 0.5811213679949843 0.5327428604753486 0.3594196887390098 0.29227309413370284 0.7047192617406425 0.524960819046401 0.7317280411914577 0.5328715452290707 0.6947951150198541 0.8525806588185697 0.25232354896900455 0.5650431461432521 0.6682122954293337 0.5577891043847352 0.4411968819738347 0.3554145949600741 0.44207674604719066 0.6178221424926289 0.6497832638588557 0.6332600709178607 0.2704051827547131 0.555654030041449 0.6374674591277201 0.8842414178139116 0.567330801314664 0.5856916176779936 0.5239414529233771 0.6196818857642128 0.17999701382617045 0.4253623092905891 0.24171692398754888 0.6209154808843174 0.6344459113470112 0.5205041430758209 0.7566101579238972 0.47497175790997426 0.4470454986999271 0.5786106282579477 0.5999971898851284 0.5296548903780097 0.28487048978327995 0.5358280467862792
25:11 0.5701744861196255 0.49838053755965794 0.45300765960023043 0.3006456779584206 0.42977407695202274 0.5772343185332502 0.6512181180340162 0.4931184649572339 0.5229161016092785 0.7769972303330176 0.4772398910357854 1.0 0.6087758309226872 0.6981434493594252 0.8409233413805842 0.4314310571695266 0.5968054629955944 0.7324194863102538 0.48911358431641316 0.3719633764671785 0.3868810552951558 0.5844224440059418 0.6920844963466758 0.5824912372648231 0.6459554321982456 0.7354061664081721 0.8821356049644741 0.7306749713845202 0.6382392137914624 0.4567416431194687 0.5404358874122405 0.5996633796055825 0.5312157154639161 0.6927925680521728 0.667154199612914 0.61403274965426 0.5772343185332502 0.5287821197142342 0.7361525946639881 0.6647117790921877 0.25381744360421404 0.6909744890272663 0.4124475920978592 0.7401987992120078 0.4860679168769405 0.5986924449659191 0.8581642683340377 0.5202624148910748 0.3874660611815942 0.7601409487403054 0.7454557179435807 0.5490504701374919 0.765223077811481 0.46186389041694975 0.4509277804075015 0.524133869555655 0.739962367605794 0.6735049970055322 0.5664664019896047 0.7010311321036578 0.4031678454629986 0.4368914019408418 0.49590517571682186 0.6898706393303612 0.7163219874601453 0.563932945484054 0.6499540381783401 0.7108247302058932 0.38329078590289406 0.847649805951513 0.6763956216216434 0.6666019369699883 0.6616451768728215 0.47884094551330314 0.7674492407915816 0.7401987992120078 0.8818046484796864 0.46849710826947644
25:12 0.38883952201717137 0.8885502829777971 0.638966303334843 0.36521688854473994 0.5341700320728842 0.7213757074444929 0.5700882629733736 0.47116801859076707 0.6323975348376003 0.8142504716296619 0.5248299081014184 0.6087758309226872 1.0 0.6990857640400523 0.5385447540331465 0.4283318243774987 0.8357678472317122 0.5839084637692924 0.4729477913288433 0.40626080130432424 0.39802396033130744 0.47848096886251107 0.6081203664691825 0.7102307357422726 0.7593860101755623 0.49599610853218495 0.7436656508489334 0.7513248277353682 0.4795328660293246 0.5577399955234897 0.8179654621970687 0.5016284499548292 0.5877791710577224 0.5486819026379233 0.7849917550765645 0.7213757074444929 0.7548106225511537 0.5681443251579137 0.5311722333440678 0.5506773897779833 0.33190040984082403 0.7316857867863371 0.5419674579454535 0.780815556523001 0.6146261334210039 0.547433613858593 0.43208036452936144 0.7513248277353682 0.5659250791137801 0.7491976784910319 0.7622406036859672 0.6013520691895359 0.6540300495182113 0.5387692112243049 0.6172690516329816 0.6681288765976059 0.4153740402098453 0.517303560247728 0.6613526590115236 0.5941979597941164 0.514882420098708 0.6475184684333464 0.517165326642838 0.6346514474549425 0.40702087805008724 0.5240730681822935 0.6481833264617913 0.6391017365980474 0.5326192506927154 0.618720579813345 0.6953464419135915 0.7882455376578146 0.7076667127128157 0.6305644842908404 0.5925560316433829 0.7882455376578146 0.4571398510086357 0.6321682480518053
25:13 0.6143558737081453 0.7882455376578146 0.5062078408633385 0.4073561476671683 0.5739607774300107 0.8105354810622551 0.7240466259678843 0.6038038364478556 0.45262185876322636 0.780815556523001 0.5232215806758879 0.6981434493594252 0.6990857640400523 1.0 0.8203670292426427 0.6413794446143215 0.7043094428477162 0.7231760725192354 0.5106657460267199 0.40626080130432424 0.5775260768031516 0.6674220092881995 0.7556102835829341 0.9034102452474242 0.6803690396825491 0.6909046357482842 0.6470758960963575 0.6587407775470785 0.7010044815402681 0.7653527141275334 0.843970396168916 0.7597415595706672 0.6767231722368875 0.7237785955764776 0.5801846137509539 0.8811203018429836 0.8885502829777971 0.7057375798941949 0.7894398554284355 0.7332997729468772 0.44298290729613576 0.7288802095079041 0.4592953316500273 0.624785952691917 0.4786755253215972 0.5789346205996515 0.5156119861269423 0.7737694459628324 0.5992137697757837 0.6818653250260583 0.7956755187926281 0.7909927983727676 0.7014402318140193 0.722102764675237 0.7215634265647469 0.6721286191883733 0.6993815536416201 0.630301700560614 0.5925560316433829 0.5485151326851928 0.5681443251579137 0.6166571183705831 0.6239629838612442 0.7910930098525906 0.5239651482867004 0.5661567273587887 0.5918042385390478 0.7821861777981315 0.5173172179719729 0.8594785326038573 0.5319957544702909 0.829110433899289 0.8943468256153033 0.7235472581234229 0.752341746821 0.5950660281526629 0.5573777969257327 0.5874706587953344
25:14 0.47556929301411094 0.6410255813820542 0.5393833345909534 0.40326382242778497 0.5009493116325862 0.810118946507752 0.6374333148032848 0.6244358181234719 0.4500894454964584 0.6768938709541719 0.5199769495264287 0.8409233413805842 0.5385447540331465 0.8203670292426427 1.0 0.5171859007302836 0.511583487788746 0.6450169025386195 0.5100782466861216 0.3854072885308611 0.41845330343607023 0.62182717584578 0.7857731655824576 0.7588785328332981 0.7063729507904664 0.8371575279860011 0.8459872360798696 0.804957786085822 0.6730656353265635 0.5921243595837493 0.6563977054843904 0.6501698395388601 0.5907074763313035 0.7805638008082617 0.4605546050188317 0.784498739670525 0.7947468224054157 0.5845274412331956 0.8409409862708297 0.7820838235649445 0.3728892308272232 0.6540395382025341 0.36054436828075914 0.7127621605262896 0.568471501091495 0.6267226052807106 0.6839940110807612 0.6579092368662082 0.5814664621194269 0.7813507514244945 0.7025140777913988 0.7644994295440374 0.7427020000114483 0.6432843536948315 0.5381069583029997 0.677380704864035 0.7416010866290816 0.6320841101174195 0.7253324804665571 0.6446851034645481 0.5600396083230458 0.48764249566455004 0.6778318362346224 0.702509203544851 0.6263869355324407 0.6153425515657936 0.33559590886688156 0.8900911566866512 0.3564285559836784 0.8349032677245729 0.5919410070148347 0.784498739670525 0.8129124756842255 0.7150145390550481 0.7283934595803258 0.7383823673635165 0.6955154261904253 0.5004314437684088
25:15 0.33605837651061776 0.5392941265841772 0.6694272306092734 0.5532751684725363 0.7074680342156815 0.5326363884517765 0.7514134675633919 0.6747842366773248 0.6076686496551548 0.48603222152497155 0.5990364137507029 0.4314310571695266 0.4283318243774987 0.6413794446143215 0.5171859007302836 1.0 0.5610083092822977 0.6747842366773248 0.6743697109744566 0.8411144894260189 0.7605400472606939 0.7347542217160996 0.5514314690288857 0.6325024604377871 0.3716240126769578 0.4030925715699524 0.37063142723002596 0.4727585400844693 0.42052643634246034 0.8213632974989963 0.545951864716578 0.8196873130883495 0.7532823745040851 0.4586810047857593 0.603485324114917 0.6080907539523179 0.5481711107607116 0.7746268811301799 0.5345149567617409 0.4555665155256018 0.7044967798940127 0.581697526776509 0.7827426309954657 0.45274353086296804 0.7074564211322063 0.7579793576840511 0.34598481911154805 0.645384934381086 0.7653468115296579 0.5188702121672848 0.5082246819663072 0.4502954099094442 0.3433023096732627 0.7326797796458537 0.7647641001343075 0.6742167188713153 0.46075431854415616 0.8011591912705908 0.6274714917504739 0.5614667787196231 0.7547410177004898 0.7325361237347178 0.7861083717765096 0.7202619915645888 0.3509747973477484 0.6487369032023795 0.32258657187755824 0.645384934381086 0.4768791082758535 0.4900605711206482 0.6703495109314124 0.4904707136132387 0.594395936959657 0.6108078786000404 0.7534152934718439 0.3661929351417588 0.3659447320563494 0.6846603047088138
25:16 0.5712892434241398 0.6914842326639117 0.6100968527681575 0.4418288840098822 0.6375676151309617 0.672246417388205 0.774725604477306 0.47730373992901426 0.6867065286223428 0.697896837755814 0.5286389709622374 0.5968054629955944 0.8357678472317122 0.7043094428477162 0.511583487788746 0.5610083092822977 1.0 0.6175346307307182 0.4565090612843129 0.5208076736586179 0.5859504171668023 0.5638378483020418 0.7343422332720787 0.6754527199341561 0.5909011596700633 0.5181573766089735 0.6562149046584494 0.68681133460349 0.550818019343832 0.6916541622809674 0.7395787708531786 0.6819685069260126 0.71193694212668 0.4931502228487808 0.8659959586701528 0.7075157453936674 0.7075157453936674 0.6969994408807486 0.4931502228487808 0.5272902940440417 0.5001985792435781 0.8248319234115951 0.6333824075935289 0.6369770893827427 0.4960491254012151 0.621827413102199 0.4581896603515697 0.764296577443128 0.6606074479177829 0.8256620905848017 0.8004985192262498 0.5727152139047909 0.6681914291724712 0.5035747068295304 0.817589178012251 0.7040187676220181 0.5086552947307961 0.5776029459131565 0.6529459757150533 0.565467002853867 0.5552622051302506 0.7497680944106958 0.6817762296542365 0.6632803132864491 0.4293521549920118 0.6892327484422287 0.6880712873287816 0.6165903332800682 0.5542786670048513 0.6820514334204948 0.6008679968605336 0.7748480988586409 0.6458437775345286 0.7398767700789104 0.6357076632589116 0.6401833919286938 0.5014459183909066 0.6182735610747568
25:17 0.6812391969751476 0.5341700320728842 0.5861004427156528 0.5352986830511318 0.703292637809841 0.5507495093050202 0.7093972511989427 0.756566777654458 0.6361001971678744 0.6850432748853225 0.6271996943405642 0.7324194863102538 0.5839084637692924 0.7231760725192354 0.6450169025386195 0.6747842366773248 0.6175346307307182 1.0 0.6575386513118393 0.6590088653177946 0.6727418233082885 0.7269840086418415 0.6332748327594809 0.6187253659567781 0.5859727229237158 0.6612029220553464 0.6452525295281959 0.6471737295682807 0.7171325209299788 0.6221319407578998 0.6502263726978367 0.6935010388674853 0.778902303630067 0.696939454917238 0.6709634289381425 0.6137515227871373 0.5673289865371562 0.7619410301129429 0.7242895666729249 0.6923020984768028 0.6729559748427673 0.7273074537614995 0.6945559079594609 0.56898693426037 0.6640112949634922 0.6551979282278949 0.6824383413313375 0.6108631357932285 0.5688094992044709 0.5874851541303531 0.7231760725192354 0.6165349913209407 0.654150090886756 0.7805224852288815 0.6417960290577429 0.6492483427382731 0.6675267490318477 0.8147224893651867 0.6094166416006112 0.7403671747594767 0.6886500901784458 0.5357377693620858 0.5908599036191646 0.7858642073914474 0.6824383413313375 0.6521820873303569 0.6862714348106057 0.6083589569121903 0.5529913744787792 0.7301503049062864 0.6977242817254832 0.6485684249746231 0.7043393909686785 0.48445837721481544 0.8461265692268922 0.5656710388139427 0.6861662394062099 0.7249122857887262
25:18 0.2414861652700434 0.5189165486168804 0.7458622050189087 0.7842646944089373 0.7196102999956769 0.5130231181953372 0.5046277976058646 0.662798960522334 0.6584333388098194 0.4458380113897445 0.7066205807057712 0.48911358431641316 0.4729477913288433 0.5106657460267199 0.5100782466861216 0.6743697109744566 0.4565090612843129 0.6575386513118393 1.0 0.6968613751154842 0.7294106294127882 0.8278873865874466 0.4341286727645249 0.540132898134436 0.40614006147303566 0.38274104558570027 0.4811985939190038 0.48824669076324556 0.3849247876094809 0.5327541375055651 0.4729477913288433 0.5656896480948816 0.7383275065273147 0.4013804688140149 0.5069398183950198 0.5660639919892262 0.4811985939190038 0.47721646735884937 0.49026749304964445 0.43324909898750186 0.6212425177594257 0.48468609502386 0.7507047743670424 0.5389542120501274 0.716125501059065 0.7438077223639527 0.42338183424443304 0.5167314566783301 0.5201677097179638 0.5419614538144127 0.4965215130150162 0.36602746280903214 0.31755807275669456 0.7365997510518217 0.4817797006026327 0.5559945297565362 0.44193377690303104 0.6966668972644035 0.5546695273506951 0.6905265154293905 0.5011565040836017 0.4829057971541672 0.5742649086624714 0.5251122983673829 0.3889282264498939 0.5167314566783301 0.28799461191464437 0.541655626854029 0.7421620111747154 0.4166579261045137 0.764457644025605 0.5094870599424113 0.5452409916897384 0.4290422208282094 0.6088866693449871 0.47176910524453464 0.4313326668124036 0.532203087092524
25:19 0.26789864856505796 0.44437965895253784 0.780562761915435 0.6830083008811973 0.6954629512911206 0.47342259811308157 0.7326921063741737 0.6379465045332061 0.7622059754251086 0.4625314959278777 0.6846190352337034 0.3719633764671785 0.40626080130432424 0.40626080130432424 0.3854072885308611 0.8411144894260189 0.5208076736586179 0.6590088653177946 0.6968613751154842 1.0 0.6940231820942808 0.5983995594799647 0.5521403406205954 0.5169870068538971 0.18982526177462536 0.3288159619214697 0.4135215360944602 0.5101218785650732 0.2969900152429358 0.7184887594300813 0.4008152502117223 0.7130054204599494 0.7312638580931264 0.43044404938844805 0.6705095434414281 0.49701998618102333 0.4407492915574699 0.706655449298614 0.41547208245319767 0.3047043659967782 0.7416381268573337 0.5526177555835946 0.8270768882549369 0.5696273340823825 0.8169377104248742 0.8258875699956872 0.3221789392979084 0.6033386410573136 0.7749693164601181 0.5145411402662224 0.45527076113774173 0.2413032988660492 0.25417280813890514 0.7587583148558759 0.7472519163952709 0.7549158394258768 0.2650387315364425 0.8507053257597718 0.6893058957337876 0.6663317155361084 0.6741250363645644 0.7157470899450153 0.6637336536463995 0.6708129137845105 0.3344232695325082 0.7116345857174166 0.1632184568378374 0.5649552682663911 0.4861675100496874 0.3684173292281251 0.7703243901162262 0.3590660251684407 0.4288319140701693 0.5646734074053863 0.7424389035260686 0.49338961878595533 0.2976902788287087 0.7023591688302211
25:20 0.4071259346236472 0.43077096806603576 0.7063735188288732 0.6823277124156858 0.7468970117168054 0.44775089800256157 0.657505403723441 0.7171266806038972 0.5926693180921754 0.4501766022792081 0.6352552850676354 0.3868810552951558 0.39802396033130744 0.5775260768031516 0.41845330343607023 0.7605400472606939 0.5859504171668023 0.6727418233082885 0.7294106294127882 0.6940231820942808 1.0 0.7862786818463102 0.5137227258281115 0.530224843408544 0.33202989208195605 0.4008221002180687 0.3179757192019715 0.41192046905740165 0.38608068677527724 0.698613222728372 0.5096063570570484 0.6839580020934343 0.7230611890727159 0.40435107956177463 0.5483972112202598 0.4974778356738157 0.47200794076902697 0.6924343488590574 0.4315043219268684 0.4005548766922043 0.8075202314376368 0.5566407728274122 0.7353870667953645 0.34223276196843694 0.5746132077832291 0.6927691369660631 0.30650046771505246 0.5740438473314009 0.6250531791638214 0.4739451566850644 0.4999035399504622 0.4489766459133475 0.42317956786230526 0.6620221131792707 0.6793943826012993 0.5815678667955686 0.42921996542384583 0.647952098064611 0.47435120823254096 0.595073132117681 0.5967965596142064 0.6555635121132423 0.6717050112609884 0.6185916634961376 0.29559206791871523 0.5364898444543728 0.4034446602783642 0.53832174703374 0.6860667337420996 0.4986728688299951 0.6001655354390009 0.43077096806603576 0.4723135903346635 0.5702487451366521 0.5757852271285951 0.2840158593289199 0.34467986700223263 0.4783400580935649
25:21 0.4475351724180408 0.4771779272044029 0.6681538347715218 0.7076347519161097 0.6944183816173896 0.5488452184003536 0.6795611819302918 0.6449884120267033 0.6402301965798264 0.5019357187084585 0.7394527866080151 0.5844224440059418 0.47848096886251107 0.6674220092881995 0.62182717584578 0.7347542217160996 0.5638378483020418 0.7269840086418415 0.8278873865874466 0.5983995594799647 0.7862786818463102 1.0 0.5492178124686108 0.5618756349814356 0.5237053486419854 0.5347915037620803 0.5279965518706226 0.5688190580028255 0.5091077958518148 0.5983409423993608 0.544936093426029 0.7174125427987196 0.7193687482563373 0.4584096968616255 0.5176477917154978 0.5879364681435995 0.5814212598530585 0.6242206042133946 0.5305729985237445 0.533641932336188 0.6752279228351231 0.6918269096550558 0.7598417279907855 0.41854105258953406 0.6323116104127068 0.7008152012114783 0.4562847790240158 0.6524643971263421 0.5884139393885747 0.5908286836868373 0.5853303848273831 0.5643545840823335 0.5717453541623968 0.6639775933955773 0.6124951046171889 0.5149699518706752 0.5793402105497061 0.6601711159085897 0.589192345145636 0.6884118977467063 0.6094308948292299 0.5707871836292612 0.676653575127866 0.6821741459814517 0.400616845714775 0.5579943670574292 0.4712652892653934 0.6514803343131242 0.696119905902091 0.6411210351125225 0.6518373412747354 0.6231185929125208 0.5866008537904157 0.5154792682376163 0.7020611799195249 0.41984409424764224 0.5060929298796524 0.5950753442761233
25:22 0.6296802653764607 0.5888825511934759 0.6466649530807995 0.5377113053746693 0.5044913616150589 0.726753560669374 0.8133028206587565 0.5588666049871482 0.6682012951185196 0.7844670064964943 0.5564010027931876 0.6920844963466758 0.6081203664691825 0.7556102835829341 0.7857731655824576 0.5514314690288857 0.7343422332720787 0.6332748327594809 0.4341286727645249 0.5521403406205954 0.5137227258281115 0.5492178124686108 1.0 0.6914842326639117 0.5681687274634727 0.6954703478203799 0.806911124318152 0.8175676818953791 0.6688786872328537 0.6964969899584448 0.6017077613772803 0.7425038528944797 0.5646734074053863 0.7802800629177861 0.7134468868296155 0.6946905352098629 0.8421804523236144 0.7697834268066801 0.6933855060547975 0.6228152500098436 0.4944748694149372 0.8054606127016856 0.5606034109595334 0.6786590224801072 0.5369386291162138 0.6633243093598461 0.47981778937123815 0.7231325421845703 0.7180684894382551 0.7260404280618311 0.672246417388205 0.6363660240832444 0.7272957529096066 0.5881729076268694 0.731862030942361 0.8248410043607659 0.4437709076717908 0.6361182317636703 0.792767843414869 0.5956947888179834 0.6146386147014051 0.6601757823773645 0.6967813020368897 0.6739962066701853 0.537492800090354 0.7812464743142987 0.38638434057512355 0.7812464743142987 0.45370419690611463 0.8558405471464716 0.56953836893347 0.752403981036983 0.7353539377021622 0.8478002378121284 0.792767843414869 0.8101174268641033 0.4509802840116802 0.6461348838724711
25:23 0.5241493330317557 0.8662603395733566 0.5655254517548618 0.45460319577413355 0.6485684249746231 0.9331301697866783 0.6495506438737662 0.6220412614032054 0.5169452657990116 0.6916557829052388 0.5151799435482356 0.5824912372648231 0.7102307357422726 0.9034102452474242 0.7588785328332981 0.6325024604377871 0.6754527199341561 0.6187253659567781 0.540132898134436 0.5169870068538971 0.530224843408544 0.5618756349814356 0.6914842326639117 1.0 0.5328706947622578 0.6909046357482842 0.6173559715571034 0.6755742412176766 0.6293519000514335 0.7877973323549975 0.8959802641126107 0.6755742412176766 0.7166572135826351 0.7281560128999415 0.5549344182450566 0.9739950660281527 0.8699753301407633 0.6635719050556571 0.7894398554284355 0.7111637265021629 0.4065080573854364 0.6419073138764804 0.39646451566550334 0.7845305470904078 0.598147271833197 0.5839084637692924 0.5072588239671842 0.8242698369746269 0.7079568259383285 0.7459913759450808 0.8514003773037295 0.7330470200112246 0.5697452809923306 0.7892645614839944 0.7687442152243551 0.7961206395021633 0.6743220671623459 0.6981005847483456 0.6857643654969928 0.546992371781562 0.581459801422715 0.6278794274843152 0.6413486489898219 0.7985426080620023 0.5323183104464585 0.6250738502058822 0.38883952201717137 0.7737694459628324 0.5373275684529438 0.6975140916356944 0.6082260752771645 0.7882455376578146 0.8736045908483602 0.7556102835829341 0.7101760719824621 0.654505877231171 0.5239651482867004 0.565121864167099
25:24 0.3327696367622143 0.7541182121426948 0.5668760369573145 0.2500451179302514 0.4449160995519086 0.6118876652552709 0.4011896140892566 0.60242932898376 0.4073004574345108 0.6434944534524762 0.4124291680437034 0.6459554321982456 0.7593860101755623 0.6803690396825491 0.7063729507904664 0.3716240126769578 0.5909011596700633 0.5859727229237158 0.40614006147303566 0.18982526177462536 0.33202989208195605 0.5237053486419854 0.5681687274634727 0.5328706947622578 1.0 0.6414565826330533 0.7435826160769596 0.7700427897813297 0.6133657379115788 0.47565122920622654 0.727779221978357 0.4517816432136506 0.4652327602137428 0.6276938698521016 0.5353251941876663 0.5644774829594631 0.6540300495182113 0.5604353660349253 0.6711436309296266 0.7619083643225963 0.374387787866005 0.6109122164974902 0.4557229605671084 0.5276028967293902 0.5450115577422223 0.44726704327477207 0.5059887361248641 0.5591947801802423 0.4188268510164497 0.6363660240832444 0.5592096849265955 0.8057889822595705 0.7086834733893558 0.46008495650460046 0.369499375784894 0.5048585183874018 0.541522692721782 0.3480441405476107 0.5919039249279199 0.556074594883413 0.6044913484851177 0.4915642865346105 0.6188462674131612 0.4856969162342234 0.5059887361248641 0.4836077578704185 0.5726036092034499 0.6984340318036019 0.3336595400338922 0.6028654349506588 0.4846508809097791 0.7857250003399 0.7590175993991168 0.6045406189940176 0.4817639688024388 0.6540300495182113 0.5178333883238367 0.5807676311473111
25:25 0.7165039926681912 0.5434062908279929 0.41467438958701325 0.2898803211488296 0.5483576233579005 0.7804572023070325 0.4997814665917179 0.7058708527897519 0.46810684189270446 0.5592096849265955 0.3485728461900386 0.7354061664081721 0.49599610853218495 0.6909046357482842 0.8371575279860011 0.4030925715699524 0.5181573766089735 0.6612029220553464 0.38274104558570027 0.3288159619214697 0.4008221002180687 0.5347915037620803 0.6954703478203799 0.6909046357482842 0.6414565826330533 1.0 0.7751894042741649 0.8416515477590574 0.7980970660355367 0.5393034585197624 0.7488504141098272 0.5074773438629945 0.5630410306874482 0.8883924363172514 0.4318903215531707 0.6909046357482842 0.6224232613210061 0.6926033133855025 0.8697711101411693 0.9031569056324822 0.4073009999860933 0.6745644458110259 0.2916040808773459 0.6540300495182113 0.5742200150320416 0.37673873158886845 0.7902603889002082 0.662629652814738 0.5950507808172193 0.7363887257922428 0.8120639905042377 0.880485527544351 0.8431372549019608 0.5630410306874482 0.517387154538586 0.6750056757164894 0.8257943454971263 0.6102380000237076 0.7051907369427003 0.581985606221264 0.6611347544925079 0.4438251145494586 0.7104130635162645 0.7180919971328822 0.7902603889002082 0.6904775031394099 0.4446921572347909 0.7620862611171376 0.3102924188934852 0.7518360443593158 0.4949454897309626 0.7119758278797543 0.7237230052880415 0.659098456289835 0.6391067632674117 0.6645656455839465 0.7784157367012355 0.4399221275723664
25:26 0.512873515447207 0.639645914961544 0.6078951738202356 0.4048022531749 0.4811157049300487 0.7362356697141199 0.6147858522298444 0.5325120843496706 0.6356961710958458 0.780815556523001 0.5216132532503575 0.8821356049644741 0.7436656508489334 0.6470758960963575 0.8459872360798696 0.37063142723002596 0.6562149046584494 0.6452525295281959 0.4811985939190038 0.4135215360944602 0.3179757192019715 0.5279965518706226 0.806911124318152 0.6173559715571034 0.7435826160769596 0.7751894042741649 1.0 0.9252706189982156 0.648893513184752 0.4427113271077358 0.6173559715571034 0.5324898000175925 0.5369540275267709 0.7544205168407246 0.6839909730529757 0.6730808300682048 0.7288056885793064 0.5570480949372458 0.7194011782530138 0.7000957032798056 0.3037152985461927 0.7681582914059664 0.46425565922775286 0.843970396168916 0.643464141199666 0.6154094705103509 0.7244410401208944 0.6559352002686455 0.5570480949372458 0.8453867548695656 0.7473806414163402 0.6382266554196088 0.8015283944385027 0.5115414557612952 0.49062588207298086 0.6981269460283616 0.582437283405007 0.6200291423503516 0.8078228979243391 0.6916546576264867 0.5304171424076429 0.4904061408410972 0.5991263193918475 0.6346514474549425 0.6659689050025878 0.6783798184961096 0.4790460626935609 0.7793806005196985 0.40196343284637653 0.7981946900753633 0.7280165794022516 0.7993905093600349 0.7118151596662042 0.6433896944746449 0.7390262705561985 0.9442751414888986 0.7077347158013783 0.5899538581984717
25:27 0.5351489208159339 0.714852323115739 0.6913858225479322 0.47550294598463594 0.598342241388038 0.8186586824177607 0.6371996449911841 0.6621988028545093 0.7178194430720932 0.720463477672605 0.5213169711285054 0.7306749713845202 0.7513248277353682 0.6587407775470785 0.804957786085822 0.4727585400844693 0.68681133460349 0.6471737295682807 0.48824669076324556 0.5101218785650732 0.41192046905740165 0.5688190580028255 0.8175676818953791 0.6755742412176766 0.7700427897813297 0.8416515477590574 0.9252706189982156 1.0 0.6747901769588718 0.6037873270211216 0.7401025186216361 0.6165000331060054 0.618417823225176 0.8146841498982417 0.6864199165728663 0.7036300140020069 0.7653527141275334 0.7224802172708372 0.7452614072236768 0.7734988589244729 0.4906625495034002 0.8368536052439912 0.5441934448614179 0.8018252187471626 0.7557608522595137 0.5995943308285571 0.632510148406339 0.8114281930742236 0.7124243108069566 0.8369389926052885 0.7625471368491004 0.7819775827776176 0.8257384904306735 0.6252719969378407 0.6146957671583307 0.8017630889321885 0.5694266989782485 0.6639049368597056 0.8917546427461603 0.6636733328700597 0.6990164355217825 0.6588757200556181 0.7601469522451331 0.7178385405589087 0.6388184933491481 0.8029530556843011 0.4159312596893609 0.8580414487187976 0.4061741165435152 0.7386497174451468 0.6868500959693785 0.8130475278608947 0.7389298397060354 0.7788250604755601 0.7325361237347178 0.9028260007707515 0.6072767686351028 0.6915840164205798
25:28 0.8572598739903392 0.49907447916264314 0.3437126290332661 0.30690064410979323 0.5805012425566968 0.6293519000514335 0.4319349928153567 0.6241069696971059 0.3987005088323768 0.49907447916264314 0.2252730587259908 0.6382392137914624 0.4795328660293246 0.7010044815402681 0.6730656353265635 0.42052643634246034 0.550818019343832 0.7171325209299788 0.3849247876094809 0.2969900152429358 0.38608068677527724 0.5091077958518148 0.6688786872328537 0.6293519000514335 0.6133657379115788 0.7980970660355367 0.648893513184752 0.6747901769588718 1.0 0.5173724434571325 0.7010044815402681 0.5370496601448499 0.5420614812705961 0.8296596656416019 0.5026145309413445 0.67494899736251 0.5772409316959173 0.6540002331407033 0.883387264688644 0.9176484414032793 0.3450303159984874 0.6501936560992251 0.38567742273475863 0.5055883502070827 0.42057230515861704 0.3334021220943783 0.7548642676301205 0.5124531392852031 0.39328782671599866 0.5733057656084076 0.7531154498957843 0.7611508004107451 0.6041291715053809 0.535695988646501 0.4362890390494381 0.5322053777092952 0.7695107169641595 0.5515306733372037 0.5606107144214062 0.37620047198684753 0.5800668641545931 0.2812458432045235 0.5837220419545407 0.5233699637310661 0.9013287609705106 0.7485797395378121 0.6002363730317942 0.482937314253627 0.41366546433239815 0.6608014972080408 0.38184278754066453 0.7856848051179818 0.8457606872698666 0.4721109074178176 0.6929125326070772 0.5707270606514778 0.6962784702939644 0.6322211195831012
